orderline_id,order_id,variant_id,title_snapshot,quantity,unit_price,line_discount,line_tax
1960,935,19,Period Underwear - Size S,1,17.69,0.0,1.24
1961,935,22,Wall-Mounted Steel Dispenser - Steel,1,36.1,0.0,2.53
1962,936,6,Organic Panty Liners - Day / 30,1,4.22,0.0,0.55
1963,936,8,Organic Tampons - Regular / 16,4,4.85,0.0,2.52
1964,936,24,Heat Patches (5-pack) - 5-pack,1,4.61,0.0,0.6
1965,937,21,Period Underwear - Size L,4,17.69,0.0,4.95
1966,937,10,Organic Tampons - Super / 16,4,5.31,0.0,1.49
1967,938,19,Period Underwear - Size S,4,17.65,0.0,4.94
1968,938,19,Period Underwear - Size S,4,17.74,0.0,4.97
1969,938,21,Period Underwear - Size L,2,17.73,0.0,2.48
1970,939,17,Menstrual Cup - Size M,3,14.33,0.0,5.59
1971,939,18,Menstrual Cup - Size L,2,14.43,0.0,3.75
1972,940,22,Wall-Mounted Steel Dispenser - Steel,10,36.23,0.0,47.1
1973,940,9,Organic Tampons - Regular / 32,4,8.59,5.15,3.8
1974,940,5,Organic Postpartum Pads - Postpartum / 20,12,10.51,18.92,13.94
1975,941,2,Organic Daily Pads - Regular / 40,4,9.72,3.89,2.45
1976,941,20,Period Underwear - Size M,10,17.72,8.86,11.78
1977,941,2,Organic Daily Pads - Regular / 40,12,9.67,0.0,8.12
1978,942,17,Menstrual Cup - Size M,2,14.37,0.0,3.74
1979,943,25,Cramp Relief Balm - 30 ml,4,3.89,0.0,1.09
1980,943,2,Organic Daily Pads - Regular / 40,6,9.63,5.78,3.64
1981,943,17,Menstrual Cup - Size M,8,14.33,5.73,7.62
1982,943,9,Organic Tampons - Regular / 32,6,8.58,2.57,3.42
1983,944,25,Cramp Relief Balm - 30 ml,2,3.84,0.0,1.0
1984,945,6,Organic Panty Liners - Day / 30,4,4.09,0.0,1.15
1985,945,19,Period Underwear - Size S,3,17.67,0.0,3.71
1986,945,4,Organic Night Pads - Night / 28,4,13.07,0.0,3.66
1987,945,24,Heat Patches (5-pack) - 5-pack,2,4.59,0.0,0.64
1988,946,2,Organic Daily Pads - Regular / 40,1,9.59,0.0,0.67
1989,946,17,Menstrual Cup - Size M,3,14.33,0.0,3.01
1990,947,13,Organic Tampons w/ Applicator - Regular / 32,3,11.03,1.65,2.2
1991,947,6,Organic Panty Liners - Day / 30,3,4.26,0.0,0.89
1992,948,13,Organic Tampons w/ Applicator - Regular / 32,3,11.27,0.0,2.37
1993,948,2,Organic Daily Pads - Regular / 40,3,9.78,0.0,2.05
1994,948,18,Menstrual Cup - Size L,3,14.4,0.0,3.02
1995,949,2,Organic Daily Pads - Regular / 40,2,9.52,0.95,2.35
1996,949,24,Heat Patches (5-pack) - 5-pack,3,4.54,0.0,1.77
1997,949,20,Period Underwear - Size M,3,17.67,0.0,6.89
1998,950,1,Organic Daily Pads - Regular / 20,3,5.59,0.0,1.17
1999,950,9,Organic Tampons - Regular / 32,4,8.53,1.71,2.27
2000,950,15,Organic Tampons w/ Applicator - Super / 32,1,12.28,0.0,0.86
2001,950,19,Period Underwear - Size S,3,17.61,0.0,3.7
2002,951,20,Period Underwear - Size M,1,17.63,0.0,1.23
2003,952,2,Organic Daily Pads - Regular / 40,6,9.53,2.86,7.06
2004,952,5,Organic Postpartum Pads - Postpartum / 20,12,10.6,0.0,16.54
2005,953,9,Organic Tampons - Regular / 32,2,8.53,0.0,1.19
2006,953,10,Organic Tampons - Super / 16,2,5.26,0.0,0.74
2007,954,12,Organic Tampons w/ Applicator - Regular / 16,3,6.06,0.91,2.25
2008,955,8,Organic Tampons - Regular / 16,1,4.91,0.0,0.34
2009,956,6,Organic Panty Liners - Day / 30,2,4.03,0.0,0.56
2010,956,8,Organic Tampons - Regular / 16,4,4.83,0.0,1.35
2011,956,7,Organic Panty Liners - Day / 60,1,7.11,0.0,0.5
2012,957,17,Menstrual Cup - Size M,4,14.57,2.91,3.88
2013,957,8,Organic Tampons - Regular / 16,2,5.01,0.0,0.7
2014,958,25,Cramp Relief Balm - 30 ml,3,3.77,0.0,1.47
2015,959,15,Organic Tampons w/ Applicator - Super / 32,3,12.4,0.0,2.6
2016,959,12,Organic Tampons w/ Applicator - Regular / 16,3,6.19,0.0,1.3
2017,959,15,Organic Tampons w/ Applicator - Super / 32,3,12.46,0.0,2.62
2018,960,16,Menstrual Cup - Size S,2,14.53,1.45,3.59
2019,961,3,Organic Night Pads - Night / 14,12,7.4,8.88,10.39
2020,961,1,Organic Daily Pads - Regular / 20,8,5.55,2.22,5.48
2021,962,3,Organic Night Pads - Night / 14,4,7.33,0.0,3.81
2022,963,5,Organic Postpartum Pads - Postpartum / 20,2,10.58,0.0,1.48
2023,963,18,Menstrual Cup - Size L,3,14.3,0.0,3.0
2024,963,9,Organic Tampons - Regular / 32,4,8.59,1.72,2.28
2025,964,12,Organic Tampons w/ Applicator - Regular / 16,1,6.02,0.0,0.78
2026,964,7,Organic Panty Liners - Day / 60,2,7.09,0.0,1.84
2027,964,23,Plexi Dispenser - Plexi,1,21.69,0.0,2.82
2028,965,16,Menstrual Cup - Size S,1,14.31,0.72,1.77
2029,966,24,Heat Patches (5-pack) - 5-pack,10,4.61,4.61,5.39
2030,966,14,Organic Tampons w/ Applicator - Super / 16,4,6.82,1.36,3.37
2031,966,11,Organic Tampons - Super / 32,8,9.59,7.67,8.98
2032,966,22,Wall-Mounted Steel Dispenser - Steel,10,36.02,0.0,46.83
2033,967,4,Organic Night Pads - Night / 28,1,13.07,0.0,0.91
2034,967,25,Cramp Relief Balm - 30 ml,3,3.82,0.0,0.8
2035,968,15,Organic Tampons w/ Applicator - Super / 32,2,12.32,0.0,1.72
2036,968,11,Organic Tampons - Super / 32,4,9.56,0.0,2.68
2037,968,17,Menstrual Cup - Size M,1,14.3,0.0,1.0
2038,969,13,Organic Tampons w/ Applicator - Regular / 32,3,11.07,0.0,4.32
2039,970,14,Organic Tampons w/ Applicator - Super / 16,1,6.93,0.35,0.86
2040,971,14,Organic Tampons w/ Applicator - Super / 16,12,6.82,4.09,5.44
2041,971,17,Menstrual Cup - Size M,10,14.31,0.0,10.02
2042,972,23,Plexi Dispenser - Plexi,2,21.68,0.0,3.04
2043,973,3,Organic Night Pads - Night / 14,2,7.31,0.0,1.02
2044,973,22,Wall-Mounted Steel Dispenser - Steel,2,36.01,0.0,5.04
2045,974,1,Organic Daily Pads - Regular / 20,3,5.7,0.0,2.22
2046,975,4,Organic Night Pads - Night / 28,4,13.03,2.61,6.44
2047,976,1,Organic Daily Pads - Regular / 20,6,5.65,0.0,4.41
2048,976,17,Menstrual Cup - Size M,8,14.47,17.36,12.79
2049,976,4,Organic Night Pads - Night / 28,12,13.13,15.76,18.43
2050,976,11,Organic Tampons - Super / 32,4,9.5,5.7,4.2
2051,977,13,Organic Tampons w/ Applicator - Regular / 32,3,11.1,0.0,4.33
2052,978,2,Organic Daily Pads - Regular / 40,3,9.59,0.0,3.74
2053,978,8,Organic Tampons - Regular / 16,4,4.83,0.0,2.51
2054,979,8,Organic Tampons - Regular / 16,10,4.76,7.14,2.83
2055,979,16,Menstrual Cup - Size S,10,14.3,14.3,9.01
2056,979,6,Organic Panty Liners - Day / 30,10,4.16,6.24,2.48
2057,979,13,Organic Tampons w/ Applicator - Regular / 32,4,11.04,4.42,2.78
2058,980,20,Period Underwear - Size M,4,17.64,0.0,9.17
2059,981,7,Organic Panty Liners - Day / 60,2,7.19,0.0,1.01
2060,981,7,Organic Panty Liners - Day / 60,3,7.11,0.0,1.49
2061,982,3,Organic Night Pads - Night / 14,4,7.38,0.0,2.07
2062,982,16,Menstrual Cup - Size S,3,14.44,0.0,3.03
2063,983,19,Period Underwear - Size S,1,17.66,0.88,2.18
2064,983,9,Organic Tampons - Regular / 32,1,8.65,0.0,1.12
2065,983,24,Heat Patches (5-pack) - 5-pack,4,4.6,0.0,2.39
2066,984,6,Organic Panty Liners - Day / 30,1,4.15,0.0,0.54
2067,984,20,Period Underwear - Size M,1,17.71,0.0,2.3
2068,985,18,Menstrual Cup - Size L,1,14.32,0.0,1.0
2069,986,8,Organic Tampons - Regular / 16,2,4.76,0.0,1.24
2070,986,23,Plexi Dispenser - Plexi,2,21.63,0.0,5.62
2071,987,1,Organic Daily Pads - Regular / 20,4,5.54,0.0,2.88
2072,987,14,Organic Tampons w/ Applicator - Super / 16,3,6.89,0.0,2.69
2073,987,6,Organic Panty Liners - Day / 30,3,4.02,0.0,1.57
2074,987,20,Period Underwear - Size M,1,17.68,0.0,2.3
2075,988,8,Organic Tampons - Regular / 16,1,4.77,0.24,0.32
2076,988,22,Wall-Mounted Steel Dispenser - Steel,4,36.13,0.0,10.12
2077,988,20,Period Underwear - Size M,4,17.8,0.0,4.98
2078,989,16,Menstrual Cup - Size S,4,14.32,0.0,7.45
2079,990,22,Wall-Mounted Steel Dispenser - Steel,4,36.13,0.0,10.12
2080,990,21,Period Underwear - Size L,4,17.73,3.55,4.72
2081,990,16,Menstrual Cup - Size S,2,14.45,0.0,2.02
2082,991,13,Organic Tampons w/ Applicator - Regular / 32,6,11.0,3.3,4.39
2083,991,5,Organic Postpartum Pads - Postpartum / 20,8,10.5,0.0,5.88
2084,992,25,Cramp Relief Balm - 30 ml,2,3.82,0.0,0.53
2085,993,13,Organic Tampons w/ Applicator - Regular / 32,3,11.09,0.0,2.33
2086,993,18,Menstrual Cup - Size L,3,14.36,0.0,3.02
2087,993,2,Organic Daily Pads - Regular / 40,4,9.57,0.0,2.68
2088,994,20,Period Underwear - Size M,2,17.64,1.76,4.36
2089,995,10,Organic Tampons - Super / 16,8,5.38,0.0,5.6
2090,995,17,Menstrual Cup - Size M,12,14.54,0.0,22.68
2091,995,10,Organic Tampons - Super / 16,8,5.51,6.61,4.87
2092,996,25,Cramp Relief Balm - 30 ml,3,3.92,0.0,0.82
2093,996,6,Organic Panty Liners - Day / 30,2,4.25,0.0,0.6
2094,996,7,Organic Panty Liners - Day / 60,3,7.01,0.0,1.47
2095,997,11,Organic Tampons - Super / 32,8,9.54,7.63,8.93
2096,997,9,Organic Tampons - Regular / 32,8,8.52,0.0,8.86
2097,997,3,Organic Night Pads - Night / 14,10,7.31,0.0,9.5
2098,998,15,Organic Tampons w/ Applicator - Super / 32,4,12.31,0.0,3.45
2099,999,1,Organic Daily Pads - Regular / 20,2,5.59,0.0,0.78
2100,999,21,Period Underwear - Size L,4,17.67,0.0,4.95
2101,999,15,Organic Tampons w/ Applicator - Super / 32,3,12.4,0.0,2.6
2102,1000,9,Organic Tampons - Regular / 32,1,8.58,0.0,1.12
2103,1000,10,Organic Tampons - Super / 16,3,5.33,0.0,2.08
2104,1001,20,Period Underwear - Size M,1,17.61,0.88,2.17
2105,1001,11,Organic Tampons - Super / 32,4,9.57,0.0,4.98
2106,1001,8,Organic Tampons - Regular / 16,3,4.89,0.73,1.81
2107,1001,13,Organic Tampons w/ Applicator - Regular / 32,1,11.07,0.0,1.44
2108,1002,15,Organic Tampons w/ Applicator - Super / 32,2,12.44,0.0,1.74
2109,1002,8,Organic Tampons - Regular / 16,1,4.94,0.0,0.35
2110,1003,23,Plexi Dispenser - Plexi,4,21.72,0.0,11.29
2111,1003,12,Organic Tampons w/ Applicator - Regular / 16,10,6.0,0.0,7.8
2112,1003,1,Organic Daily Pads - Regular / 20,10,5.65,0.0,7.35
2113,1003,17,Menstrual Cup - Size M,6,14.5,4.35,10.74
2114,1004,7,Organic Panty Liners - Day / 60,1,7.06,0.35,0.47
2115,1004,25,Cramp Relief Balm - 30 ml,4,3.79,0.0,1.06
2116,1005,2,Organic Daily Pads - Regular / 40,1,9.54,0.0,1.24
2117,1005,25,Cramp Relief Balm - 30 ml,2,3.88,0.0,1.01
2118,1006,13,Organic Tampons w/ Applicator - Regular / 32,1,11.08,0.0,1.44
2119,1007,13,Organic Tampons w/ Applicator - Regular / 32,4,11.07,2.21,2.94
2120,1007,11,Organic Tampons - Super / 32,3,9.54,0.0,2.0
2121,1007,2,Organic Daily Pads - Regular / 40,4,9.5,0.0,2.66
2122,1008,20,Period Underwear - Size M,1,17.69,0.88,1.18
2123,1009,7,Organic Panty Liners - Day / 60,10,7.21,0.0,9.37
2124,1009,21,Period Underwear - Size L,8,17.63,21.16,15.58
2125,1009,11,Organic Tampons - Super / 32,10,9.65,9.65,11.29
2126,1010,7,Organic Panty Liners - Day / 60,1,7.03,0.35,0.47
2127,1010,11,Organic Tampons - Super / 32,4,9.53,1.91,2.53
2128,1011,17,Menstrual Cup - Size M,4,14.5,2.9,7.16
2129,1011,6,Organic Panty Liners - Day / 30,4,4.17,0.0,2.17
2130,1011,16,Menstrual Cup - Size S,4,14.37,0.0,7.47
2131,1012,8,Organic Tampons - Regular / 16,1,4.91,0.25,0.61
2132,1013,9,Organic Tampons - Regular / 32,1,8.55,0.0,1.11
2133,1014,8,Organic Tampons - Regular / 16,4,4.93,0.0,2.56
2134,1014,16,Menstrual Cup - Size S,3,14.45,0.0,5.64
2135,1014,5,Organic Postpartum Pads - Postpartum / 20,2,10.68,0.0,2.78
2136,1015,2,Organic Daily Pads - Regular / 40,4,9.57,0.0,4.98
2137,1015,6,Organic Panty Liners - Day / 30,4,4.17,0.83,2.06
2138,1015,13,Organic Tampons w/ Applicator - Regular / 32,6,11.12,3.34,8.24
2139,1016,16,Menstrual Cup - Size S,4,14.49,8.69,6.41
2140,1016,25,Cramp Relief Balm - 30 ml,8,3.94,0.0,4.1
2141,1016,22,Wall-Mounted Steel Dispenser - Steel,6,36.08,21.65,25.33
2142,1016,10,Organic Tampons - Super / 16,4,5.42,0.0,2.82
2143,1017,24,Heat Patches (5-pack) - 5-pack,1,4.73,0.0,0.33
2144,1018,16,Menstrual Cup - Size S,1,14.49,0.72,1.79
2145,1018,19,Period Underwear - Size S,2,17.73,0.0,4.61
2146,1018,3,Organic Night Pads - Night / 14,2,7.38,0.0,1.92
2147,1019,18,Menstrual Cup - Size L,1,14.38,0.0,1.01
2148,1020,3,Organic Night Pads - Night / 14,4,7.28,0.0,3.79
2149,1020,7,Organic Panty Liners - Day / 60,1,7.12,0.0,0.93
2150,1021,11,Organic Tampons - Super / 32,1,9.53,0.0,0.67
2151,1022,10,Organic Tampons - Super / 16,8,5.29,6.35,4.68
2152,1022,16,Menstrual Cup - Size S,10,14.5,7.25,17.91
2153,1022,12,Organic Tampons w/ Applicator - Regular / 16,8,6.08,4.86,5.69
2154,1022,24,Heat Patches (5-pack) - 5-pack,8,4.52,3.62,4.23
2155,1023,16,Menstrual Cup - Size S,12,14.43,0.0,12.12
2156,1023,4,Organic Night Pads - Night / 28,10,13.03,19.54,7.75
2157,1023,20,Period Underwear - Size M,8,17.62,0.0,9.87
2158,1023,15,Organic Tampons w/ Applicator - Super / 32,12,12.43,7.46,9.92
2159,1024,16,Menstrual Cup - Size S,8,14.36,17.23,12.69
2160,1024,13,Organic Tampons w/ Applicator - Regular / 32,8,11.0,8.8,10.3
2161,1024,1,Organic Daily Pads - Regular / 20,4,5.54,3.32,2.45
2162,1025,9,Organic Tampons - Regular / 32,10,8.6,0.0,11.18
2163,1025,2,Organic Daily Pads - Regular / 40,10,9.57,0.0,12.44
2164,1026,14,Organic Tampons w/ Applicator - Super / 16,3,6.8,0.0,2.65
2165,1026,3,Organic Night Pads - Night / 14,4,7.27,0.0,3.78
2166,1027,21,Period Underwear - Size L,6,17.61,15.85,6.29
2167,1027,13,Organic Tampons w/ Applicator - Regular / 32,6,11.06,0.0,4.65
2168,1027,2,Organic Daily Pads - Regular / 40,8,9.54,0.0,5.34
2169,1027,3,Organic Night Pads - Night / 14,4,7.27,0.0,2.04
2170,1028,10,Organic Tampons - Super / 16,3,5.31,0.0,2.07
2171,1028,18,Menstrual Cup - Size L,4,14.42,0.0,7.5
2172,1028,4,Organic Night Pads - Night / 28,3,13.13,0.0,5.12
2173,1029,15,Organic Tampons w/ Applicator - Super / 32,2,12.4,0.0,1.74
2174,1029,10,Organic Tampons - Super / 16,1,5.35,0.0,0.37
2175,1029,20,Period Underwear - Size M,1,17.8,0.0,1.25
2176,1030,2,Organic Daily Pads - Regular / 40,4,9.57,0.0,2.68
2177,1030,20,Period Underwear - Size M,4,17.76,0.0,4.97
2178,1031,5,Organic Postpartum Pads - Postpartum / 20,4,10.54,2.11,5.21
2179,1031,3,Organic Night Pads - Night / 14,12,7.33,0.0,11.43
2180,1031,10,Organic Tampons - Super / 16,8,5.41,4.33,5.06
2181,1031,12,Organic Tampons w/ Applicator - Regular / 16,8,6.15,0.0,6.4
2182,1032,14,Organic Tampons w/ Applicator - Super / 16,1,6.76,0.0,0.88
2183,1032,3,Organic Night Pads - Night / 14,2,7.29,0.73,1.8
2184,1032,18,Menstrual Cup - Size L,3,14.33,0.0,5.59
2185,1033,7,Organic Panty Liners - Day / 60,3,7.01,0.0,2.73
2186,1034,8,Organic Tampons - Regular / 16,4,4.85,0.0,2.52
2187,1035,19,Period Underwear - Size S,12,17.65,31.77,23.4
2188,1035,22,Wall-Mounted Steel Dispenser - Steel,6,36.27,32.64,24.05
2189,1035,23,Plexi Dispenser - Plexi,8,21.9,26.28,19.36
2190,1035,16,Menstrual Cup - Size S,12,14.48,0.0,22.59
2191,1036,11,Organic Tampons - Super / 32,6,9.51,2.85,3.79
2192,1036,14,Organic Tampons w/ Applicator - Super / 16,4,6.95,2.78,1.75
2193,1036,10,Organic Tampons - Super / 16,4,5.32,1.06,1.42
2194,1036,11,Organic Tampons - Super / 32,6,9.8,0.0,4.12
2195,1037,19,Period Underwear - Size S,1,17.8,0.89,2.2
2196,1037,18,Menstrual Cup - Size L,1,14.34,0.0,1.86
2197,1037,11,Organic Tampons - Super / 32,2,9.66,0.0,2.51
2198,1037,6,Organic Panty Liners - Day / 30,3,4.15,0.62,1.54
2199,1038,21,Period Underwear - Size L,10,17.76,8.88,11.81
2200,1038,6,Organic Panty Liners - Day / 30,4,4.12,0.0,1.15
2201,1038,21,Period Underwear - Size L,4,17.74,7.1,4.47
2202,1038,9,Organic Tampons - Regular / 32,12,8.6,15.48,6.14
2203,1039,12,Organic Tampons w/ Applicator - Regular / 16,1,6.0,0.0,0.78
2204,1040,24,Heat Patches (5-pack) - 5-pack,3,4.54,0.0,1.77
2205,1040,9,Organic Tampons - Regular / 32,1,8.67,0.0,1.13
2206,1041,22,Wall-Mounted Steel Dispenser - Steel,4,36.02,0.0,10.09
2207,1041,15,Organic Tampons w/ Applicator - Super / 32,3,12.4,0.0,2.6
2208,1042,19,Period Underwear - Size S,2,17.69,0.0,2.48
2209,1042,20,Period Underwear - Size M,3,17.66,0.0,3.71
2210,1042,12,Organic Tampons w/ Applicator - Regular / 16,2,6.1,0.0,0.85
2211,1043,19,Period Underwear - Size S,8,17.67,21.2,8.41
2212,1043,14,Organic Tampons w/ Applicator - Super / 16,4,6.85,4.11,1.63
2213,1043,3,Organic Night Pads - Night / 14,8,7.29,0.0,4.08
2214,1043,4,Organic Night Pads - Night / 28,4,13.04,0.0,3.65
2215,1044,17,Menstrual Cup - Size M,4,14.48,0.0,4.05
2216,1044,19,Period Underwear - Size S,4,17.74,0.0,4.97
2217,1044,3,Organic Night Pads - Night / 14,3,7.33,0.0,1.54
2218,1044,18,Menstrual Cup - Size L,4,14.52,0.0,4.07
2219,1045,3,Organic Night Pads - Night / 14,4,7.31,1.46,3.61
2220,1046,16,Menstrual Cup - Size S,1,14.45,0.0,1.88
2221,1046,15,Organic Tampons w/ Applicator - Super / 32,3,12.26,1.84,4.54
2222,1047,18,Menstrual Cup - Size L,6,14.56,0.0,6.12
2223,1047,13,Organic Tampons w/ Applicator - Regular / 32,8,11.1,13.32,5.28
2224,1048,6,Organic Panty Liners - Day / 30,4,4.12,0.0,2.14
2225,1048,2,Organic Daily Pads - Regular / 40,1,9.75,0.0,1.27
2226,1048,2,Organic Daily Pads - Regular / 40,1,9.64,0.0,1.25
2227,1049,25,Cramp Relief Balm - 30 ml,10,3.77,0.0,2.64
2228,1049,14,Organic Tampons w/ Applicator - Super / 16,8,6.82,0.0,3.82
2229,1050,9,Organic Tampons - Regular / 32,4,8.67,0.0,2.43
2230,1050,8,Organic Tampons - Regular / 16,3,4.84,0.0,1.02
2231,1050,13,Organic Tampons w/ Applicator - Regular / 32,4,11.18,2.24,2.97
2232,1051,2,Organic Daily Pads - Regular / 40,3,9.7,0.0,2.04
2233,1052,1,Organic Daily Pads - Regular / 20,12,5.51,0.0,8.6
2234,1052,5,Organic Postpartum Pads - Postpartum / 20,6,10.59,9.53,7.02
2235,1052,13,Organic Tampons w/ Applicator - Regular / 32,10,11.07,0.0,14.39
2236,1053,8,Organic Tampons - Regular / 16,12,4.95,0.0,4.16
2237,1053,6,Organic Panty Liners - Day / 30,8,4.1,4.92,1.95
2238,1053,1,Organic Daily Pads - Regular / 20,8,5.7,0.0,3.19
2239,1053,16,Menstrual Cup - Size S,8,14.3,0.0,8.01
2240,1054,6,Organic Panty Liners - Day / 30,2,4.05,0.0,0.57
2241,1055,15,Organic Tampons w/ Applicator - Super / 32,10,12.42,18.63,7.39
2242,1055,16,Menstrual Cup - Size S,10,14.36,21.54,8.54
2243,1056,13,Organic Tampons w/ Applicator - Regular / 32,1,11.2,0.0,1.46
2244,1057,10,Organic Tampons - Super / 16,4,5.25,0.0,1.47
2245,1057,12,Organic Tampons w/ Applicator - Regular / 16,8,6.06,2.42,3.22
2246,1057,17,Menstrual Cup - Size M,12,14.35,0.0,12.05
2247,1058,19,Period Underwear - Size S,4,17.65,0.0,9.18
2248,1058,13,Organic Tampons w/ Applicator - Regular / 32,3,11.14,0.0,4.34
2249,1059,5,Organic Postpartum Pads - Postpartum / 20,1,10.52,0.53,1.3
2250,1059,18,Menstrual Cup - Size L,1,14.32,0.0,1.86
2251,1060,19,Period Underwear - Size S,3,17.8,0.0,6.94
2252,1060,1,Organic Daily Pads - Regular / 20,3,5.55,0.83,2.06
2253,1061,13,Organic Tampons w/ Applicator - Regular / 32,1,11.09,0.0,1.44
2254,1062,12,Organic Tampons w/ Applicator - Regular / 16,4,6.1,0.0,1.71
2255,1063,23,Plexi Dispenser - Plexi,1,21.65,0.0,1.52
2256,1063,13,Organic Tampons w/ Applicator - Regular / 32,1,11.0,0.0,0.77
2257,1064,11,Organic Tampons - Super / 32,3,9.59,0.0,3.74
2258,1064,19,Period Underwear - Size S,1,17.66,0.88,2.18
2259,1065,25,Cramp Relief Balm - 30 ml,4,3.85,0.0,2.0
2260,1066,1,Organic Daily Pads - Regular / 20,1,5.59,0.0,0.39
2261,1066,5,Organic Postpartum Pads - Postpartum / 20,1,10.6,0.0,0.74
2262,1066,1,Organic Daily Pads - Regular / 20,4,5.6,0.0,1.57
2263,1067,4,Organic Night Pads - Night / 28,3,13.03,0.0,5.08
2264,1068,12,Organic Tampons w/ Applicator - Regular / 16,1,6.16,0.31,0.41
2265,1069,22,Wall-Mounted Steel Dispenser - Steel,3,36.29,5.44,13.45
2266,1070,12,Organic Tampons w/ Applicator - Regular / 16,1,6.07,0.0,0.42
2267,1071,22,Wall-Mounted Steel Dispenser - Steel,1,36.06,0.0,2.52
2268,1072,20,Period Underwear - Size M,3,17.7,0.0,6.9
2269,1073,1,Organic Daily Pads - Regular / 20,6,5.63,0.0,4.39
2270,1073,1,Organic Daily Pads - Regular / 20,12,5.61,0.0,8.75
2271,1073,21,Period Underwear - Size L,8,17.74,0.0,18.45
2272,1074,14,Organic Tampons w/ Applicator - Super / 16,1,7.0,0.35,0.47
2273,1075,12,Organic Tampons w/ Applicator - Regular / 16,3,6.18,0.0,1.3
2274,1076,12,Organic Tampons w/ Applicator - Regular / 16,3,6.08,0.0,2.37
2275,1076,10,Organic Tampons - Super / 16,1,5.26,0.0,0.68
2276,1077,1,Organic Daily Pads - Regular / 20,1,5.52,0.0,0.39
2277,1078,4,Organic Night Pads - Night / 28,8,13.0,10.4,12.17
2278,1078,3,Organic Night Pads - Night / 14,8,7.3,0.0,7.59
2279,1078,8,Organic Tampons - Regular / 16,12,4.76,0.0,7.43
2280,1079,20,Period Underwear - Size M,3,17.67,2.65,6.55
2281,1079,20,Period Underwear - Size M,4,17.65,0.0,9.18
2282,1079,11,Organic Tampons - Super / 32,2,9.6,0.0,2.5
2283,1080,9,Organic Tampons - Regular / 32,3,8.61,0.0,1.81
2284,1080,12,Organic Tampons w/ Applicator - Regular / 16,1,6.03,0.0,0.42
2285,1081,4,Organic Night Pads - Night / 28,3,13.0,0.0,2.73
2286,1082,11,Organic Tampons - Super / 32,4,9.52,0.0,2.67
2287,1082,21,Period Underwear - Size L,1,17.69,0.0,1.24
2288,1083,17,Menstrual Cup - Size M,8,14.3,5.72,14.13
2289,1083,5,Organic Postpartum Pads - Postpartum / 20,8,10.51,0.0,10.93
2290,1083,6,Organic Panty Liners - Day / 30,8,4.06,1.62,4.01
2291,1083,2,Organic Daily Pads - Regular / 40,12,9.51,5.71,14.09
2292,1084,18,Menstrual Cup - Size L,4,14.32,0.0,7.45
2293,1084,17,Menstrual Cup - Size M,3,14.3,0.0,5.58
2294,1085,14,Organic Tampons w/ Applicator - Super / 16,3,6.75,0.0,2.63
2295,1086,17,Menstrual Cup - Size M,4,14.37,0.0,4.02
2296,1086,22,Wall-Mounted Steel Dispenser - Steel,3,36.01,0.0,7.56
2297,1087,5,Organic Postpartum Pads - Postpartum / 20,4,10.51,0.0,5.47
2298,1087,5,Organic Postpartum Pads - Postpartum / 20,4,10.53,6.32,4.65
2299,1087,24,Heat Patches (5-pack) - 5-pack,8,4.64,1.86,4.58
2300,1088,19,Period Underwear - Size S,1,17.68,0.0,2.3
2301,1088,15,Organic Tampons w/ Applicator - Super / 32,4,12.4,2.48,6.13
2302,1089,11,Organic Tampons - Super / 32,8,9.55,0.0,9.93
2303,1089,16,Menstrual Cup - Size S,6,14.4,4.32,10.67
2304,1089,23,Plexi Dispenser - Plexi,8,21.61,25.93,19.1
2305,1089,22,Wall-Mounted Steel Dispenser - Steel,4,36.1,21.66,15.96
2306,1090,24,Heat Patches (5-pack) - 5-pack,1,4.57,0.0,0.32
2307,1090,19,Period Underwear - Size S,1,17.87,0.0,1.25
2308,1091,11,Organic Tampons - Super / 32,3,9.72,0.0,3.79
2309,1092,19,Period Underwear - Size S,1,17.79,0.89,2.2
2310,1092,4,Organic Night Pads - Night / 28,2,13.13,0.0,3.41
2311,1093,2,Organic Daily Pads - Regular / 40,6,9.51,2.85,3.79
2312,1093,22,Wall-Mounted Steel Dispenser - Steel,8,36.09,0.0,20.21
2313,1093,13,Organic Tampons w/ Applicator - Regular / 32,6,11.05,6.63,4.18
2314,1094,17,Menstrual Cup - Size M,1,14.34,0.0,1.86
2315,1094,17,Menstrual Cup - Size M,1,14.34,0.0,1.86
2316,1095,16,Menstrual Cup - Size S,3,14.47,2.17,2.89
2317,1096,22,Wall-Mounted Steel Dispenser - Steel,2,36.2,0.0,9.41
2318,1097,9,Organic Tampons - Regular / 32,1,8.68,0.0,1.13
2319,1097,5,Organic Postpartum Pads - Postpartum / 20,4,10.7,2.14,5.29
2320,1098,9,Organic Tampons - Regular / 32,1,8.51,0.0,1.11
2321,1098,22,Wall-Mounted Steel Dispenser - Steel,3,36.09,0.0,14.08
2322,1099,15,Organic Tampons w/ Applicator - Super / 32,1,12.25,0.0,1.59
2323,1099,18,Menstrual Cup - Size L,1,14.41,0.0,1.87
2324,1100,22,Wall-Mounted Steel Dispenser - Steel,2,36.07,0.0,9.38
2325,1101,20,Period Underwear - Size M,3,17.6,0.0,3.7
2326,1102,11,Organic Tampons - Super / 32,1,9.64,0.0,1.25
2327,1103,1,Organic Daily Pads - Regular / 20,2,5.57,0.0,0.78
2328,1104,7,Organic Panty Liners - Day / 60,2,7.04,0.0,0.99
